2459,952,1.5
24810,103,4.5
18362,393,3.5
5999,23,4.5
6583,53,1.5
22939,244,2.5
11775,734,3.5
13208,31,4.5
16017,774,0.5
18656,8,5
5989,445,4
11443,160,4.5
10566,447,4.5
24546,445,1.5
6173,163,4
8120,4,4.5
6122,33,4
12603,1688,1.5
6669,96,5
1534,696,3.5
9280,484,4
11225,2790,3
4266,2149,2.5
32828,902,4.5
581,1574,4.5
2419,99,4
16953,169,4.5
3901,1175,3.5
17179,30,4.5
5087,419,3.5
9139,258,2.5
196,1747,4.5
4691,518,4.5
18031,6,4.5
30959,29,1.5
615,30,3.5
8491,7,2.5
26067,551,1.5
204,153,1.5
9159,485,2
1818,255,4.5
6328,509,4
11153,40,4
9323,316,5
3660,1195,5
22461,96,4
12580,18,3.5
8650,60,3.5
547,415,3.5
12456,1898,2.5
356,281,3
9829,620,0.5
3897,1136,2
5438,44,1.5
3380,63,2.5
15723,106,1.5
654,674,2.5
8790,273,4.5
4495,117,4.5
20872,888,4.5
13190,10,2.5
4045,941,5
4646,643,4.5
6148,141,3.5
8267,352,1.5
21471,1194,2.5
10174,40,5
2827,800,4.5
7505,423,3.5
7424,856,3.5
3290,224,4.5
20861,1012,2.5
6679,97,3.5
2473,42,3.5
10089,358,4.5
27146,1072,3.5
47,1041,2
1437,221,2
869,149,2.5
28706,198,4.5
19399,216,2.5
2700,62,3.5
21474,576,1.5
1873,81,3.5
12133,39,4.5
1720,436,3.5
4065,93,2.5
11780,261,4
4546,1085,2.5
5073,1028,2.5
3906,570,3.5
3277,3600,0
15310,232,3.5
1209,151,3.5
1464,485,3.5
1086,972,4
20270,387,1.5
5481,614,0.5
9902,40,4.5
2552,912,3
4295,354,4.5
12174,65,4.5
1348,263,3
12622,3,3.5
19809,186,4.5
7703,159,3
8589,280,4
7170,2414,1.5
4840,1147,4
4295,1085,4.5
29990,49,4.5
7884,56,3.5
33865,394,1.5
19529,31,4.5
8696,418,4.5
6001,324,3.5
24,1053,2
8606,705,0.5
11427,135,2.5
12011,534,3
1228,129,4
16141,55,2.5
7059,693,3
11612,39,4.5
2947,636,3
15204,1086,4.5
4804,1497,4.5
9679,815,4.5
3383,86,2
296,211,1.5
10664,266,3.5
6345,226,3.5
4543,501,1.5
16383,188,4.5
338,1964,1.5
14069,48,3.5
33115,11,3.5
13924,910,4.5
1551,1011,1.5
2209,58,2.5
10742,914,2.5
27411,368,3.5
4111,53,4.5
6678,116,4.5
3362,972,2.5
6286,188,4.5
2666,32,3.5
1386,777,4
21839,107,4.5
3599,122,4.5
2995,115,3
22022,1343,2.5
3892,251,4.5
285,890,2.5
1994,316,4.5
15253,273,4
528,1454,3.5
31493,198,3.5
19040,547,4.5
11212,442,4.5
3375,173,3
14177,1362,4.5
2443,96,5
7190,1465,4.5
2552,309,4
12011,492,4.5
21269,223,4
23045,291,4.5
1475,3592,3
5760,929,4
4794,657,5
10344,783,3.5
4509,270,4.5
15566,8,3.5
2899,873,4
4392,25,3
1640,119,3.5
2107,896,4
4020,1069,3
25467,937,3
12961,449,1.5
18818,8,3.5
10646,1181,2.5
25262,38,4.5
3148,799,4.5
18609,8,3
9759,320,2
29020,268,3.5
7787,316,4.5
18620,135,5
9612,50,3.5
18580,169,4
3785,41,4
4009,1511,4
1472,1361,1
30601,299,4.5
108,2452,3
24814,2290,4.5
22362,11,4.5
11715,317,3
18169,3851,1.5
11400,61,4.5
20658,30,4.5
10135,1113,3.5
29168,443,2.5
10684,31,3.5
12500,10,4.5
17109,56,4.5
9801,6,3.5
15101,549,2
2442,255,2.5
5989,671,3
7257,214,4.5
3600,1887,1
7111,60,1.5
9589,448,3.5
12232,99,5
1487,87,3.5
3085,559,1.5
5435,2029,4.5
8573,496,3.5
23916,1112,3
8004,262,3.5
13439,414,4.5
13453,32,4
7278,49,4.5
4665,509,4.5
1473,992,3.5
7130,298,4
5293,1866,4
2083,96,4.5
7216,802,3.5
12208,26,4
7659,207,3
2268,135,3.5
5151,118,4.5
4624,115,1
1952,800,2.5
17640,30,1
13040,1249,4.5
15168,316,4.5
4979,1,4
3745,509,3.5
8018,261,3.5
934,1218,3
12318,8,4
3870,41,2.5
23534,598,4
11512,610,2.5
889,372,3
7864,693,4.5
5097,445,0
7900,729,3.5
2267,68,3.5
498,135,4.5
28818,32,2.5
3285,888,0.5
3663,73,4.5
14769,418,3.5
4069,72,3
24426,800,4
2207,290,0
24578,290,4
10135,226,1
9042,1379,2.5
14553,547,2.5
26011,559,3
24421,171,4
6782,532,3.5
26033,1,4.5
4020,74,3.5
3650,29,2.5
909,1215,1.5
27473,182,2.5
6935,330,3.5
5173,354,4.5
17521,67,3.5
27056,198,4.5
31152,55,3.5
1605,337,3.5
1952,2406,3
23294,3,4.5
3235,554,2.5
7992,521,2.5
3377,729,0.5
4411,298,4
8431,56,3.5
13547,63,3.5
696,74,5
10441,181,2.5
10468,645,4
15297,1189,2.5
21778,169,2
5054,341,4
4266,1184,1.5
12452,2958,3.5
15090,905,1.5
3817,270,4.5
544,854,2.5
542,805,3
3806,3152,3
14139,298,3.5
11631,118,4.5
3515,39,2.5
14863,549,2.5
15222,481,3
7983,372,3.5
2123,61,4.5
25598,75,4.5
21449,306,4.5
5898,41,2.5
13672,191,4.5
2795,62,4.5
8389,68,2.5
5675,508,2.5
3711,71,4.5
8245,163,2.5
6729,173,1.5
2919,114,2.5
23602,1339,4.5
13275,30,3
18746,448,2.5
17116,1179,3.5
33244,75,4.5
2700,889,2.5
25374,981,4.5
3851,285,3
1655,39,4.5
1912,371,4.5
3433,118,5
21704,198,4.5
10104,37,2.5
22238,501,4
2114,911,2.5
643,1026,4.5
11993,5,4.5
4676,74,4.5
10242,178,3
36,547,2.5
3359,2955,2.5
10306,560,3.5
6812,135,4.5
13846,49,4.5
12653,8,3
3688,58,2.5
9911,109,3.5
13716,762,4
11659,99,2.5
1499,582,2.5
3447,49,3
3019,248,1.5
9987,490,3.5
20356,509,4
14538,328,4.5
6732,661,1.5
9713,1,1
22315,512,4
11588,188,3.5
2207,891,4
14712,902,3.5
21930,49,4.5
4965,1791,3
11260,623,3.5
976,188,3.5
409,32,3.5
8516,163,3.5
5789,844,2.5
1320,610,3.5
5759,445,2
1808,121,3.5
28793,173,4.5
12083,504,1.5
9972,746,2.5
9672,106,4
11647,250,4.5
23985,363,3.5
13011,313,3.5
8009,344,3
2483,611,2.5
2700,186,3.5
4952,457,4.5
11095,58,4.5
20608,686,2.5
10794,594,2.5
13847,115,3.5
21155,158,4.5
17157,236,3.5
1501,560,3.5
25607,569,1.5
18262,118,3.5
6373,92,2.5
5376,61,3
22039,122,2.5
24876,31,4
4138,1092,4.5
2185,201,4.5
6025,582,4
3279,492,4
1135,912,3
21465,135,4.5
13830,178,4.5
10070,352,2.5
22991,337,4.5
4527,549,1.5
374,894,3.5
9433,268,5
4015,1497,3.5
9562,39,3.5
16580,934,4
9317,158,5
1268,139,0.5
18927,127,3
1640,3278,2.5
8316,774,0
16330,135,4
256,914,2.5
10159,538,4
8644,663,2.5
8403,390,5
11949,125,0.5
8173,308,4
8293,341,2.5
8762,59,4.5
22075,50,4.5
17469,109,4.5
14844,109,3
31057,31,0.5
16187,30,4.5
5235,551,3
24864,638,2.5
9904,313,3.5
8300,169,3
788,821,1
11356,220,4.5
24781,1,4.5
9555,178,4.5
3395,688,4
4911,2087,3
16133,4650,3
11136,3978,4
25328,135,2.5
1296,1033,3.5
661,1235,3.5
5711,2144,5
7304,549,2.5
2331,626,3.5
10303,694,3.5
2324,222,4.5
7077,97,4.5
1155,1589,3
21588,270,4.5
19739,2205,5
12429,6,4
2131,31,4
5959,293,3.5
11329,99,5
4780,832,3.5
15919,1041,2.5
9421,1667,4.5
22106,501,2.5
10728,11,4.5
11412,536,4
3290,474,5
7742,32,3.5
10611,149,4.5
18669,60,1.5
4349,384,2.5
13204,644,2
16483,68,4.5
3243,84,3
14158,904,4.5
16807,577,3.5
16495,139,0
11050,118,4.5
12517,226,4.5
23389,27,4.5
29652,6,4.5
4177,65,3.5
16984,501,4.5
18420,670,3.5
13845,106,3.5
9223,697,4.5
15230,125,5
24852,49,3.5
8636,485,2.5
5871,167,4.5
32816,704,4.5
33061,8,4.5
8736,106,3.5
19784,973,2.5
5739,186,4
16842,284,5
19532,560,2.5
9218,297,4.5
11890,77,4.5
24624,198,2.5
6724,1377,5
1140,117,0
20741,89,2.5
10447,365,4.5
884,157,3
2167,52,3.5
2407,1454,3.5
19439,269,3.5
1396,2836,3.5
7532,428,3
31025,316,4.5
20131,20,3.5
11547,149,4.5
3204,74,3.5
400,1884,3.5
491,68,1.5
15211,1265,2.5
9844,571,4.5
9463,1737,2.5
825,857,1.5
6664,992,4.5
1437,428,3.5
2993,6,4
8211,30,5
20891,704,4.5
8934,136,4
1005,65,2.5
20642,608,3.5
312,117,3.5
21379,886,5
13235,282,2.5
12806,198,3
1943,1010,4
6261,163,3.5
6526,160,3.5
2717,316,4.5
18295,571,2
14710,695,4.5
6394,447,4
1256,383,4.5
14618,444,4.5
6957,159,3.5
703,372,4.5
11892,1145,3.5
3066,625,3.5
4500,501,3
6212,11,3.5
1465,2397,1
26122,72,1.5
10599,191,2
714,56,3
712,1272,3
16451,762,4.5
13233,109,4
25024,198,2.5
8397,142,4.5
7550,1046,4.5
25642,114,5
784,115,4
5725,555,2.5
3557,313,3.5
30193,106,2.5
11093,509,3.5
1451,32,4.5
19003,1,3.5
15472,775,4.5
33454,332,4
1728,229,2.5
9162,107,2.5
3269,466,3.5
2255,50,4.5
16840,445,1.5
89,1560,3.5
3065,96,4
13629,1050,4.5
2040,229,0.5
4455,1554,4.5
19831,903,4.5
16563,11,3.5
5473,157,4.5
1302,492,3.5
2368,10,4.5
4411,76,2.5
24573,10,4.5
9842,53,4
4376,1419,3
16916,6,3.5
251,1051,2.5
629,56,4.5
4343,97,4.5
5839,486,3.5
31318,186,2.5
6147,1439,3
5891,1429,3.5
19759,146,5
4256,11,4.5
4910,84,2.5
712,277,1.5
10963,198,2.5
772,49,1.5
1372,2075,3.5
24908,363,1.5
85,1142,1.5
16594,317,3.5
8538,1534,2.5
3690,18,3
8514,30,4.5
8452,610,2
309,354,3.5
8355,507,3.5
20369,565,4
12069,511,4.5
20669,143,4
821,109,2.5
8644,471,3
2195,2261,3
8722,364,4.5
13421,131,2.5
24831,87,3.5
4313,96,4
22207,115,2.5
915,72,3.5
4514,262,2.5
790,1562,3.5
19187,319,3
595,282,4
1883,854,1.5
21259,13,4.5
2666,39,3.5
8587,1497,2.5
5909,186,3
13549,60,2
15104,8,4.5
29328,49,4.5
17798,570,3.5
4012,418,3.5
9154,27,3.5
12042,3,4.5
3237,8,4.5
6664,783,3
1758,801,3.5
86,447,4.5
4909,6,3.5
4224,63,3.5
7397,530,3.5
9323,20,3.5
663,457,2.5
10353,262,4.5
17865,135,4.5
3121,625,3.5
5239,168,3
1601,588,3.5
214,8,3.5
21825,6,3.5
3818,1448,1.5
24485,1528,5
25165,372,4.5
5700,306,3.5
10804,56,4
9596,5,4.5
3717,1241,4
5828,316,4.5
5616,226,4.5
1160,570,3.5
4205,170,4.5
354,4325,3
16665,1112,2.5
3243,716,3.5
12640,266,3
1249,87,4.5
2631,11,4
1003,912,3.5
14899,194,4.5
19645,371,4.5
27437,660,1
12083,2182,3.5
8823,305,3
22815,56,3.5
14139,49,3.5
1743,979,1.5
13858,341,2
3126,131,3.5
16042,3,2.5
4733,81,4.5
16973,133,2.5
14920,3,5
4811,390,3.5
10329,182,2
17701,52,4
12727,182,2.5
22827,64,3
23091,173,2.5
32792,35,4
694,182,4
2954,198,4.5
9151,106,5
26471,58,4.5
26427,902,4
1630,1483,4.5
22318,29,4.5
16514,448,3.5
4873,272,3
591,213,3.5
9348,149,2.5
983,300,2.5
10476,514,4.5
3569,418,3.5
4089,981,4
6407,1642,1.5
8217,139,3.5
8235,265,3
12123,6,4.5
7256,72,2
33168,207,2
6317,56,4
25480,99,4.5
2138,188,4
4404,1874,3
4712,198,4.5
1858,64,2.5
6147,767,5
3161,306,3
23579,106,4.5
6254,1373,4.5
591,470,3
1070,1,4.5
12283,104,4.5
9386,147,4.5
3685,73,3
11059,49,4.5
8163,683,4.5
14610,5,4.5
716,2129,4
6352,896,4.5
4852,30,4
14447,796,2.5
4666,199,3.5
19895,181,4.5
1657,1050,4.5
5677,838,4
31380,3,3
5061,2617,1.5
5458,30,2.5
2007,726,2
1653,59,3.5
2588,163,3.5
28371,6,4.5
3068,298,3
344,3274,4
5030,679,4.5
26501,223,4.5
5351,290,4
3599,485,3.5
3945,39,3.5
2273,240,1.5
89,77,1.5
29139,447,4.5
5254,1074,3.5
3235,53,3
10842,39,3.5
13195,905,2.5
5740,871,3.5
4114,222,4.5
710,61,5
12862,226,2
2586,41,2.5
25995,10,4.5
10536,61,1.5
18094,8,4.5
5335,813,2.5
4147,146,4.5
23001,444,4.5
1614,450,1.5
7990,418,1.5
18521,1107,3.5
17599,444,4.5
13491,262,3.5
12854,3,4.5
1194,1102,3.5
1987,1563,2
12580,1170,3.5
21853,118,3.5
23677,110,2.5
8511,219,4
703,256,3
4280,258,4.5
13761,722,2
757,198,1
8224,23,4.5
715,797,3
1155,1050,1
5210,779,2.5
17471,96,1
19471,35,4.5
88,283,5
5625,1497,0.5
326,251,5
7022,487,5
1094,826,2.5
1018,32,4.5
26235,262,4.5
22495,444,3.5
13011,139,4.5
9901,406,3.5
6964,30,4
9596,114,4.5
988,580,4
8231,50,3
781,22,4.5
1348,88,3
3414,951,3.5
17894,39,3.5
29130,198,3
18353,327,3
6477,492,4.5
6746,1430,3.5
6982,179,3.5
8631,227,3
5165,27,2.5
28476,544,4.5
3027,41,3.5
20233,251,4
12213,186,4.5
7616,59,5
22265,2955,4.5
626,49,4.5
5478,245,1.5
2505,1072,4.5
13524,186,2.5
10005,96,3.5
77,338,3.5
17268,30,2
9872,107,3.5
759,473,4.5
3437,61,4
29063,106,4.5
8268,104,3
3106,191,0.5
4343,182,3.5
5935,929,2.5
190,2078,2.5
9130,442,4
318,773,4
17973,73,1.5
14162,167,3
4724,374,3.5
7338,43,1.5
1779,159,4
9355,409,3.5
9011,3,4.5
4648,32,4
13665,96,4.5
24145,93,4.5
3372,296,2
5081,149,3.5
18033,521,4.5
5856,17,4.5
2822,534,3.5
6125,490,5
17334,115,3
5936,96,3
3829,253,3.5
4857,313,2.5
9366,263,4
10688,121,3.5
4330,32,3.5
1918,311,1.5
6777,282,2.5
28328,92,4.5
5839,53,2.5
3395,297,3
5564,997,3.5
1831,1020,5
4203,11,4.5
28975,61,4.5
5005,13,1
21272,132,4.5
13682,387,3.5
21826,755,2
18199,202,3.5
480,237,1.5
8848,223,4.5
2034,169,4.5
1406,258,4
5196,96,4.5
4012,555,2.5
6352,1395,3.5
12106,49,4.5
33504,4,4.5
7436,56,4
680,1642,1.5
4028,89,3.5
6600,293,1.5
24,897,2.5
2921,390,4.5
25768,96,4
3237,147,2.5
9370,432,2.5
1100,56,3
24585,68,2.5
117,327,4.5
10904,625,3
4835,72,3
19145,580,3
3698,1113,2.5
5320,298,4.5
21668,1545,3.5
4927,207,1.5
2698,80,4.5
12964,354,4.5
4392,58,3.5
16453,1368,3
7797,272,2.5
7474,508,2.5
10150,282,2.5
3426,6,4.5
3827,182,4.5
1249,1623,3
858,201,1
15602,408,3
2308,1247,1
4276,2185,4.5
8950,118,5
27404,60,3.5
5018,315,4.5
12925,1999,4.5
3062,168,3
13718,207,3.5
24672,40,4.5
1317,636,3
26785,985,4.5
197,651,3
618,894,4
59,540,2.5
16356,859,4.5
2943,626,3.5
8706,99,4.5
19282,268,2
4509,317,3.5
627,49,4
22418,1411,3.5
2666,2416,0.5
5054,1580,3.5
8118,173,3.5
2597,32,4.5
2324,109,3.5
6765,298,1.5
10388,118,0.5
8344,219,4.5
25034,190,3
5844,207,1.5
15406,220,3.5
8138,73,4.5
4666,637,4
1053,1198,3.5
1902,643,5
12984,335,5
10469,107,2.5
528,240,4
24604,109,4
7137,49,4.5
4783,31,4.5
3760,501,3
320,406,4
10308,388,2.5
8674,136,3.5
11661,147,3
7819,133,4.5
5716,315,4.5
5595,1111,3.5
3348,1111,3
18563,44,4.5
1445,363,2.5
16895,1,4
1639,1393,2
5957,706,3.5
1005,134,3
8778,139,3.5
12635,513,3.5
12645,1497,2.5
15697,153,1
14285,75,4.5
8812,49,4.5
1219,411,3.5
8625,52,4.5
7835,774,2.5
14292,142,5
17184,10,4.5
3279,1,2
4378,488,1.5
2722,1080,5
29277,75,3
13948,109,4.5
18773,1314,3.5
16398,261,3.5
1737,43,3.5
1773,913,0
6232,637,4
3548,36,3.5
10378,578,3.5
3139,1272,3
6626,4774,3.5
2663,461,2.5
16540,68,4.5
14210,182,2.5
1692,1347,4.5
12890,734,0.5
9886,118,4.5
3279,743,4
1475,499,4
5468,135,3.5
6014,1612,3
20934,226,3.5
4281,268,5
6956,451,4.5
2009,613,4
38,1439,5
539,109,5
28843,1208,4.5
23247,59,4.5
626,67,3.5
6335,1465,4.5
23346,358,3.5
6928,56,4
2405,800,1
16939,1149,1
11858,135,3.5
2107,1461,5
10608,26,3.5
9676,72,3.5
13563,72,3.5
3418,547,3.5
9356,33,2.5
1640,263,3
11575,59,4
16432,106,2.5
9321,125,2
5593,352,1.5
30709,125,4
6758,684,1.5
1729,339,3
13280,72,4.5
29870,41,3.5
1300,131,4
8984,106,3.5
9264,232,4.5
10512,1795,4.5
24867,59,4.5
1751,349,1.5
2642,59,4.5
17935,125,4.5
3161,109,5
11314,21,3.5
4195,516,4
28085,50,4.5
11532,324,1.5
8965,332,2
770,40,4
18891,2242,4.5
4601,232,3.5
641,146,4
11418,59,5
25188,40,4
13116,38,3.5
24667,72,3.5
4130,106,0.5
11474,689,1
10464,551,5
4596,691,2
1294,353,4.5
233,486,2.5
6147,886,3
12572,352,1.5
16142,596,3.5
8126,32,4.5
294,492,3.5
22602,638,4.5
2065,776,0.5
16764,2818,3.5
2505,813,4.5
5716,571,2.5
3733,998,4.5
9962,2641,2
12063,284,3.5
2723,400,2
415,1731,3
2920,50,4.5
3791,50,2.5
4789,1411,3
26783,136,4.5
14431,72,2.5
2360,163,4
5069,104,3.5
1002,559,0
4419,273,4
554,178,4.5
11812,937,5
11452,547,3.5
13351,775,3.5
4033,96,3.5
12956,610,4.5
3283,530,1
2320,199,3.5
17772,934,4.5
1394,252,2.5
2686,113,4.5
5792,96,3.5
4486,198,2.5
2052,333,4
14444,30,5
11932,72,4.5
7237,256,3.5
341,902,3.5
1288,121,3.5
19014,638,4.5
1772,509,3
2881,198,4.5
15136,30,4.5
31,296,4
5766,30,4.5
1567,1059,1
8408,142,4.5
2716,1105,2.5
8106,1769,3.5
19014,129,3.5
26289,610,2.5
1527,488,1.5
8567,479,3.5
6636,965,5
5037,353,2.5
11468,1822,3
2422,106,2.5
2103,75,4.5
7281,140,1.5
5149,889,1.5
699,777,3
23913,74,3.5
5175,707,3
28891,104,2.5
8313,195,4.5
5114,2209,3.5
7224,41,5
19153,11,2.5
9070,266,1.5
10963,1011,2
8761,71,1
9820,116,4.5
9620,114,4.5
15173,343,1.5
16702,265,4.5
12024,15,3.5
555,82,3.5
5908,48,3.5
6756,99,1.5
670,31,2
7941,972,1.5
6443,315,4.5
6116,140,4.5
286,181,3.5
16371,1136,1.5
3279,173,1
2944,1269,4.5
9692,1050,3.5
28832,929,4.5
1393,1470,4.5
11508,92,4
22693,11,3
7127,409,4
4682,239,2.5
3899,89,2.5
1487,409,2.5
1779,361,3
3618,33,1.5
14543,115,3
2600,198,5
23066,734,3.5
1903,185,2.5
16481,268,2.5
2502,1962,2.5
6685,2290,4.5
955,498,4
15603,848,4.5
1278,67,4
209,392,3.5
124,71,3.5
938,570,4.5
1826,290,3
12180,49,4.5
15667,122,2.5
2727,546,5
8846,211,3.5
4187,258,3.5
29184,64,1.5
1653,365,4.5
15892,166,5
9579,77,4.5
9578,149,1.5
6386,22,4
4000,516,4.5
9920,313,4
8279,75,4
4840,589,3.5
17695,608,4
7967,39,3.5
33777,674,3.5
3235,1874,3.5
14565,2040,5
4101,1326,4
300,391,3
7340,914,3.5
6039,371,5
10356,73,4.5
8273,1402,3
6106,207,3.5
20517,1080,3.5
20186,114,2.5
5096,131,1.5
7730,2911,4
28742,174,3.5
1321,1498,3
2578,316,4.5
17019,596,1.5
2131,245,3
1699,153,4.5
3726,501,4
11486,635,3.5
1501,832,4
16057,547,3.5
4718,106,4.5
7351,75,4.5
6213,567,4
11789,614,3.5
8040,3,2.5
1360,933,3
7149,58,3.5
5603,87,2.5
15855,3,5
2138,268,2.5
1521,8,4.5
21792,571,3.5
838,567,1
1122,198,3.5
250,68,2.5
17326,116,3.5
16833,75,4.5
5058,15,3.5
19467,75,3.5
10848,1189,5
14610,153,3.5
2422,6,3.5
7468,677,3
16647,118,4.5
1851,107,3.5
8984,547,3.5
6777,461,3.5
8761,31,4.5
914,513,4.5
19868,117,4.5
3737,116,5
20570,50,2.5
1890,1265,2.5
4048,133,4.5
18819,8,3.5
4179,92,4.5
4568,113,0
5090,59,4.5
3047,473,4.5
2260,599,2
1952,15,2
5246,223,3.5
21937,49,4.5
3953,1435,5
1376,486,3.5
2628,489,2
23017,783,1.5
1758,169,4
25592,1296,4.5
19250,350,4.5
12868,263,2.5
7108,608,1.5
1814,2,4
8357,526,4.5
11734,433,5
13067,96,3
5439,790,3
4710,244,1
6295,994,2.5
1605,62,3.5
9704,5488,2.5
18295,4,5
5371,202,3.5
6536,106,3.5
1661,349,3.5
8275,1680,4.5
5525,38,4.5
18964,697,3.5
8211,137,5
2192,858,2.5
15552,147,1.5
3286,338,4.5
20634,655,2.5
15871,44,4.5
19050,35,3.5
210,207,4.5
10059,1497,3.5
10119,509,2
24039,223,4.5
19447,181,4.5
190,1182,4.5
712,143,1.5
13779,763,4.5
3759,115,3.5
209,1178,3.5
31351,418,4.5
1858,107,4
22450,92,4
7173,50,2
25188,178,4.5
6608,337,4
3319,56,4.5
6906,1157,2.5
1363,1313,3.5
2285,934,4
20765,597,1.5
33354,122,2.5
3115,215,3.5
5542,8,3.5
190,2350,4.5
2502,1012,2
28466,60,4.5
7063,149,4.5
14593,44,4.5
13548,282,2.5
5355,142,3.5
8103,1143,4.5
30612,570,3
10031,113,3
9154,855,0.5
12539,31,3
1597,653,3.5
8368,173,2.5
1573,352,2.5
9220,1091,5
1501,959,1.5
1153,299,3.5
23764,244,3
3279,798,3
23143,77,4.5
13171,86,3
20706,1460,3.5
4279,151,4.5
13952,50,4.5
5700,350,2.5
895,390,4.5
14855,233,2.5
13011,80,3.5
30869,2123,4.5
190,338,3.5
29164,84,1.5
3913,358,4
3581,118,4.5
1223,236,2.5
2185,268,4.5
12157,250,2.5
3148,1155,4.5
21408,313,3.5
15024,163,3.5
3581,444,2
8004,123,4
25874,99,5
808,395,4.5
1515,330,3
7066,427,3.5
8643,338,4.5
4835,163,3.5
4585,941,4
3218,1021,2.5
28619,1028,3.5
970,97,3
1912,61,4.5
15190,33,3
12418,121,3
986,693,4
2909,127,1.5
4768,32,2
5740,268,4.5
16553,75,4.5
1594,171,3.5
6147,49,3
13196,663,2.5
2602,921,4
32674,118,4.5
4718,67,4.5
4864,8,4.5
1882,1178,2.5
16590,135,4.5
3559,552,3
17035,251,4.5
4324,570,3.5
30022,118,4.5
10984,140,4.5
3271,44,4.5
1027,471,3.5
4655,31,4.5
12964,992,4
10898,758,2.5
1458,151,3.5
3663,89,3.5
17984,53,1.5
3454,431,1
5124,450,2.5
6929,297,4
5684,563,2.5
21025,39,4.5
11724,296,2.5
9129,89,0
12654,49,4.5
5327,30,4.5
8343,60,3
13118,877,3.5
981,1791,3.5
22276,49,4.5
609,65,5
32663,1072,4.5
27436,72,3.5
1824,315,4.5
16520,53,3.5
909,266,3
2071,447,3
28691,61,4
8365,109,4
295,187,4.5
4132,718,3.5
748,660,3.5
1523,167,4.5
20152,73,4.5
24435,67,4
7971,41,2.5
11975,107,4.5
6955,1050,2.5
84,63,4
28169,201,4.5
1910,49,4.5
16059,198,4.5
14682,27,5
2727,530,4.5
12541,674,3.5
472,135,5
20338,35,4.5
10272,158,3
11165,6,4.5
9370,644,4
23192,330,4.5
22297,905,1.5
7826,2314,4.5
3600,672,2
13285,492,3.5
2600,220,3.5
2537,418,3.5
16180,30,2.5
5185,118,4.5
12883,127,4.5
5263,50,4.5
185,121,3.5
2301,528,2.5
190,1101,4
6890,660,2.5
9596,492,4.5
14240,136,2.5
28580,131,1.5
22807,135,4.5
5362,297,2
645,272,3.5
5362,1908,2.5
3089,554,3
7454,268,3.5
12891,231,4.5
459,182,4.5
5486,8,4.5
23805,393,3.5
3487,206,5
21249,193,4.5
14547,230,3.5
4707,10,2.5
3897,652,5
5318,38,1
8107,495,4.5
1942,103,3.5
4207,135,4.5
6547,21,2
10542,146,4.5
1372,561,4.5
21113,365,4.5
4225,221,4.5
1086,38,3.5
3495,229,2.5
5947,96,4.5
93,306,4
9628,169,4.5
13834,31,3.5
1644,1291,3.5
4900,178,4
3798,33,3
8754,97,2.5
445,96,4
16554,106,2.5
21355,60,4.5
12298,139,2.5
16645,343,3.5
10085,1491,4
20499,146,3.5
659,140,2.5
11289,1047,3
789,382,3.5
11710,283,3.5
4052,58,4
3073,657,3.5
550,518,2.5
253,549,1.5
15581,5,4.5
2113,27,3
5902,135,4.5
12638,263,3.5
17629,445,4
1826,3592,4
5738,13,3
13677,127,4.5
28760,404,3.5
10428,535,4.5
2285,139,3.5
13064,820,4
7411,127,4.5
13773,11,4.5
4656,320,2
2405,163,3.5
2831,98,5
2451,39,3.5
18652,636,2
17990,68,2.5
89,106,2.5
1952,709,3.5
8634,387,0.5
24185,20,4.5
1245,683,4
4256,521,4.5
12074,106,3
18016,135,2.5
7210,858,3.5
1539,469,1
19478,11,3.5
23910,123,3.5
16772,2336,5
1917,146,4.5
163,547,3
7080,450,1
4845,333,4
10272,211,2.5
2300,452,3
6749,372,3
6322,30,3
3995,518,4.5
4944,2254,1.5
24063,50,3.5
15586,563,4
6682,1146,4.5
14730,248,3.5
3516,68,4.5
7144,611,3.5
13027,2129,4.5
7732,65,3.5
20089,89,3.5
20926,107,3
12841,779,2.5
966,704,4.5
3430,1504,3.5
8772,60,2.5
2619,1280,2.5
10401,195,4.5
9695,889,3.5
1431,658,3.5
9119,411,3.5
6490,890,2.5
3995,61,3.5
20046,1390,4.5
12506,153,2.5
8435,201,4.5
927,336,1.5
5655,2893,4
1093,37,1
15043,42,4.5
3353,479,4.5
27599,349,5
13255,75,4.5
8940,832,4
13980,349,4.5
11372,53,4.5
652,338,4.5
13741,1347,4.5
4801,7029,3.5
4381,3750,2.5
26305,118,4.5
4517,99,3
2910,233,3.5
619,2195,4
13721,76,5
30137,166,3.5
18224,822,0
10643,2414,4.5
6275,56,3
3638,941,4.5
6711,612,3
10792,207,2
2763,1343,3.5
527,478,2.5
5435,270,2.5
6509,77,5
2360,136,4
1530,263,4.5
6911,3962,3.5
12580,129,0.5
25356,39,2.5
19361,638,3
1814,99,3.5
4930,283,5
8856,163,3
19,22,3.5
8465,41,4.5
7856,2407,2.5
20961,316,4.5
2027,674,1.5
3444,92,4
4776,902,4.5
4195,1070,3.5
1340,198,4.5
5243,107,4
6108,727,3.5
815,762,3.5
14373,1010,4.5
5380,536,2.5
615,121,2.5
21437,485,2.5
7453,127,4.5
7597,49,4.5
15393,31,3.5
33003,60,3.5
7211,58,3.5
3970,974,2.5
4464,220,3.5
3756,1098,3
15831,61,2
12747,22,2.5
3782,714,2.5
4147,322,3.5
12256,76,3
696,3274,3.5
19075,118,5
1672,38,2.5
1442,99,3.5
16996,131,1.5
9280,385,5
3933,1470,4
2686,354,3
